,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1187984,2008,7,25,5,2140.0,2018,108.0,2347,848,148.0,149.0,123.0,81.0,82.0,SEA,DEN,1024,9.0,16.0,0.0,0.0,66.0,0.0,15.0
1188158,2008,7,26,6,1131.0,1055,1504.0,1430,846,153.0,155.0,127.0,34.0,36.0,SEA,DEN,1024,10.0,16.0,0.0,0.0,0.0,0.0,34.0
1188243,2008,7,27,7,1128.0,1055,1503.0,1430,846,155.0,155.0,133.0,33.0,33.0,SEA,DEN,1024,5.0,17.0,0.0,0.0,2.0,0.0,31.0
1188382,2008,7,29,2,2148.0,2018,118.0,2347,848,150.0,149.0,125.0,91.0,90.0,SEA,DEN,1024,9.0,16.0,0.0,0.0,22.0,0.0,69.0
1188469,2008,7,31,4,2052.0,2018,21.0,2347,848,149.0,149.0,126.0,34.0,34.0,SEA,DEN,1024,8.0,15.0,0.0,0.0,9.0,0.0,25.0
1188531,2008,7,31,4,1109.0,1055,1448.0,1430,846,159.0,155.0,135.0,18.0,14.0,SEA,DEN,1024,9.0,15.0,0.0,0.0,11.0,0.0,7.0
1188691,2008,7,1,2,1252.0,1245,2106.0,2050,16,314.0,305.0,261.0,16.0,7.0,SEA,ATL,2182,16.0,37.0,0.0,0.0,9.0,0.0,7.0
1189661,2008,7,6,7,1427.0,1245,2248.0,2050,16,321.0,305.0,274.0,118.0,102.0,SEA,ATL,2182,33.0,14.0,0.0,102.0,16.0,0.0,0.0
1189662,2008,7,6,7,2258.0,2150,643.0,532,18,285.0,282.0,259.0,71.0,68.0,SEA,ATL,2182,5.0,21.0,0.0,0.0,3.0,0.0,68.0
1189663,2008,7,6,7,2345.0,2330,746.0,731,229,301.0,301.0,282.0,15.0,15.0,SEA,BWI,2335,5.0,14.0,0.0,0.0,0.0,0.0,15.0
1189975,2008,7,7,1,1525.0,1435,2256.0,2224,12,271.0,289.0,247.0,32.0,50.0,SEA,ATL,2182,8.0,16.0,32.0,0.0,0.0,0.0,0.0
1189976,2008,7,7,1,1046.0,1031,1918.0,1832,243,332.0,301.0,283.0,46.0,15.0,SEA,BWI,2335,27.0,22.0,0.0,0.0,46.0,0.0,0.0
1189977,2008,7,7,1,2.0,2330,800.0,731,229,298.0,301.0,280.0,29.0,32.0,SEA,BWI,2335,8.0,10.0,0.0,0.0,0.0,0.0,29.0
1189978,2008,7,7,1,1232.0,1139,1808.0,1714,514,216.0,215.0,197.0,54.0,53.0,SEA,MKE,1694,5.0,14.0,0.0,0.0,1.0,0.0,53.0
1190313,2008,7,8,2,2300.0,2150,633.0,532,18,273.0,282.0,253.0,61.0,70.0,SEA,ATL,2182,6.0,14.0,0.0,0.0,0.0,0.0,61.0
1190663,2008,7,9,3,1148.0,1030,2028.0,1829,243,340.0,299.0,316.0,119.0,78.0,SEA,BWI,2335,9.0,15.0,0.0,0.0,119.0,0.0,0.0
1190664,2008,7,9,3,108.0,2330,831.0,729,229,263.0,299.0,250.0,62.0,98.0,SEA,BWI,2335,5.0,8.0,0.0,0.0,0.0,0.0,62.0
1191025,2008,7,10,4,107.0,2330,843.0,729,229,276.0,299.0,260.0,74.0,97.0,SEA,BWI,2335,6.0,10.0,0.0,0.0,0.0,0.0,74.0
1191026,2008,7,10,4,1159.0,1139,1744.0,1714,514,225.0,215.0,199.0,30.0,20.0,SEA,MKE,1694,5.0,21.0,0.0,0.0,10.0,0.0,20.0
1191338,2008,7,11,5,1221.0,1139,1748.0,1714,514,207.0,215.0,191.0,34.0,42.0,SEA,MKE,1694,7.0,9.0,0.0,0.0,0.0,0.0,34.0
1191659,2008,7,12,6,1216.0,1030,2022.0,1829,243,306.0,299.0,271.0,113.0,106.0,SEA,BWI,2335,5.0,30.0,106.0,0.0,7.0,0.0,0.0
1191661,2008,7,12,6,1149.0,1139,1729.0,1714,514,220.0,215.0,189.0,15.0,10.0,SEA,MKE,1694,5.0,26.0,0.0,0.0,5.0,0.0,10.0
1192056,2008,7,13,7,1819.0,1435,241.0,2227,12,322.0,292.0,247.0,254.0,224.0,SEA,ATL,2182,62.0,13.0,0.0,0.0,30.0,0.0,224.0
1192057,2008,7,13,7,2159.0,2150,548.0,530,18,289.0,280.0,249.0,18.0,9.0,SEA,ATL,2182,31.0,9.0,0.0,0.0,9.0,0.0,9.0
1192058,2008,7,13,7,1208.0,1030,2000.0,1829,243,292.0,299.0,265.0,91.0,98.0,SEA,BWI,2335,7.0,20.0,0.0,0.0,91.0,0.0,0.0
1192059,2008,7,13,7,43.0,2330,817.0,729,229,274.0,299.0,256.0,48.0,73.0,SEA,BWI,2335,8.0,10.0,0.0,0.0,0.0,0.0,48.0
1192540,2008,7,14,1,1301.0,1030,2043.0,1829,243,282.0,299.0,269.0,134.0,151.0,SEA,BWI,2335,8.0,5.0,134.0,0.0,0.0,0.0,0.0
1192541,2008,7,14,1,53.0,2330,838.0,729,229,285.0,299.0,260.0,69.0,83.0,SEA,BWI,2335,13.0,12.0,0.0,0.0,0.0,0.0,69.0
1192542,2008,7,14,1,1216.0,1139,1746.0,1714,514,210.0,215.0,186.0,32.0,37.0,SEA,MKE,1694,4.0,20.0,32.0,0.0,0.0,0.0,0.0
1192796,2008,7,15,2,1237.0,1030,2024.0,1829,243,287.0,299.0,265.0,115.0,127.0,SEA,BWI,2335,7.0,15.0,0.0,0.0,0.0,0.0,115.0
1192939,2008,7,16,3,812.0,700,1540.0,1453,19,268.0,293.0,246.0,47.0,72.0,SEA,ATL,2182,7.0,15.0,0.0,0.0,0.0,0.0,47.0
1192941,2008,7,16,3,1146.0,1139,1734.0,1714,514,228.0,215.0,212.0,20.0,7.0,SEA,MKE,1694,4.0,12.0,0.0,0.0,13.0,0.0,7.0
1193332,2008,7,18,5,2232.0,2150,607.0,530,18,275.0,280.0,254.0,37.0,42.0,SEA,ATL,2182,5.0,16.0,37.0,0.0,0.0,0.0,0.0
1193447,2008,7,19,6,1320.0,1249,2108.0,2047,16,288.0,298.0,258.0,21.0,31.0,SEA,ATL,2182,11.0,19.0,0.0,0.0,0.0,0.0,21.0
1194155,2008,7,22,2,2327.0,2150,700.0,530,18,273.0,280.0,252.0,90.0,97.0,SEA,ATL,2182,10.0,11.0,0.0,0.0,0.0,0.0,90.0
1194156,2008,7,22,2,1127.0,1030,1924.0,1829,243,297.0,299.0,275.0,55.0,57.0,SEA,BWI,2335,7.0,15.0,0.0,0.0,55.0,0.0,0.0
1194158,2008,7,22,2,1148.0,1139,1752.0,1714,514,244.0,215.0,208.0,38.0,9.0,SEA,MKE,1694,23.0,13.0,0.0,0.0,29.0,0.0,9.0
1194512,2008,7,23,3,2302.0,2150,633.0,530,18,271.0,280.0,250.0,63.0,72.0,SEA,ATL,2182,5.0,16.0,0.0,0.0,0.0,0.0,63.0
1194513,2008,7,23,3,1136.0,1030,1935.0,1829,243,299.0,299.0,276.0,66.0,66.0,SEA,BWI,2335,9.0,14.0,0.0,0.0,66.0,0.0,0.0
1194514,2008,7,23,3,109.0,2330,854.0,729,229,285.0,299.0,262.0,85.0,99.0,SEA,BWI,2335,7.0,16.0,0.0,0.0,0.0,0.0,85.0
1194515,2008,7,23,3,1208.0,1139,1801.0,1714,514,233.0,215.0,197.0,47.0,29.0,SEA,MKE,1694,19.0,17.0,0.0,0.0,18.0,0.0,29.0
1194904,2008,7,24,4,8.0,2330,749.0,729,229,281.0,299.0,261.0,20.0,38.0,SEA,BWI,2335,8.0,12.0,0.0,0.0,0.0,0.0,20.0
1194905,2008,7,24,4,1625.0,1139,2208.0,1714,514,223.0,215.0,187.0,294.0,286.0,SEA,MKE,1694,21.0,15.0,0.0,0.0,8.0,0.0,286.0
1195440,2008,7,26,6,2328.0,2219,648.0,559,18,260.0,280.0,243.0,49.0,69.0,SEA,ATL,2182,10.0,7.0,0.0,0.0,0.0,0.0,49.0
1195764,2008,7,27,7,1124.0,1030,1920.0,1829,243,296.0,299.0,272.0,51.0,54.0,SEA,BWI,2335,9.0,15.0,0.0,0.0,51.0,0.0,0.0
1196264,2008,7,29,2,1318.0,1249,2128.0,2047,16,310.0,298.0,277.0,41.0,29.0,SEA,ATL,2182,8.0,25.0,29.0,0.0,12.0,0.0,0.0
1196265,2008,7,29,2,2324.0,2219,655.0,559,18,271.0,280.0,248.0,56.0,65.0,SEA,ATL,2182,9.0,14.0,0.0,0.0,0.0,0.0,56.0
1196266,2008,7,29,2,1152.0,1030,1936.0,1829,243,284.0,299.0,260.0,67.0,82.0,SEA,BWI,2335,7.0,17.0,67.0,0.0,0.0,0.0,0.0
1196267,2008,7,29,2,9.0,2330,800.0,729,229,291.0,299.0,263.0,31.0,39.0,SEA,BWI,2335,8.0,20.0,0.0,0.0,0.0,0.0,31.0
1196503,2008,7,30,3,2252.0,2219,631.0,559,18,279.0,280.0,262.0,32.0,33.0,SEA,ATL,2182,6.0,11.0,0.0,0.0,0.0,0.0,32.0
1196506,2008,7,30,3,1207.0,1139,1731.0,1714,514,204.0,215.0,188.0,17.0,28.0,SEA,MKE,1694,5.0,11.0,0.0,0.0,0.0,0.0,17.0
1196895,2008,7,31,4,1442.0,1435,2308.0,2227,12,326.0,292.0,283.0,41.0,7.0,SEA,ATL,2182,19.0,24.0,0.0,0.0,34.0,0.0,7.0
1196896,2008,7,31,4,2348.0,2219,722.0,559,18,274.0,280.0,251.0,83.0,89.0,SEA,ATL,2182,4.0,19.0,0.0,0.0,0.0,0.0,83.0
1197073,2008,7,12,6,935.0,920,1231.0,1205,21,356.0,345.0,336.0,26.0,15.0,SEA,HNL,2677,4.0,16.0,26.0,0.0,0.0,0.0,0.0
1197074,2008,7,13,7,933.0,920,1242.0,1205,21,369.0,345.0,334.0,37.0,13.0,SEA,HNL,2677,23.0,12.0,37.0,0.0,0.0,0.0,0.0
1197075,2008,7,15,2,1050.0,920,1400.0,1205,21,370.0,345.0,347.0,115.0,90.0,SEA,HNL,2677,3.0,20.0,115.0,0.0,0.0,0.0,0.0
1197076,2008,7,18,5,946.0,920,1321.0,1205,21,395.0,345.0,357.0,76.0,26.0,SEA,HNL,2677,6.0,32.0,76.0,0.0,0.0,0.0,0.0
1197077,2008,7,20,7,932.0,920,1236.0,1205,21,364.0,345.0,324.0,31.0,12.0,SEA,HNL,2677,15.0,25.0,31.0,0.0,0.0,0.0,0.0
1197078,2008,7,31,4,1209.0,920,1512.0,1205,21,363.0,345.0,338.0,187.0,169.0,SEA,HNL,2677,4.0,21.0,187.0,0.0,0.0,0.0,0.0
1197114,2008,7,9,3,1108.0,1035,1345.0,1320,29,337.0,345.0,322.0,25.0,33.0,SEA,OGG,2640,5.0,10.0,25.0,0.0,0.0,0.0,0.0
1197115,2008,7,13,7,1044.0,1035,1354.0,1320,29,370.0,345.0,348.0,34.0,9.0,SEA,OGG,2640,6.0,16.0,34.0,0.0,0.0,0.0,0.0
1197116,2008,7,15,2,1046.0,1035,1400.0,1320,29,374.0,345.0,349.0,40.0,11.0,SEA,OGG,2640,6.0,19.0,40.0,0.0,0.0,0.0,0.0
1197117,2008,7,17,4,1201.0,1035,1511.0,1320,29,370.0,345.0,347.0,111.0,86.0,SEA,OGG,2640,6.0,17.0,111.0,0.0,0.0,0.0,0.0
1197118,2008,7,24,4,1156.0,1035,1444.0,1320,29,348.0,345.0,323.0,84.0,81.0,SEA,OGG,2640,7.0,18.0,84.0,0.0,0.0,0.0,0.0
1197119,2008,7,31,4,1228.0,1035,1526.0,1320,29,358.0,345.0,335.0,126.0,113.0,SEA,OGG,2640,6.0,17.0,126.0,0.0,0.0,0.0,0.0
1211275,2008,7,7,1,36.0,25,547.0,531,154,191.0,186.0,172.0,16.0,11.0,SEA,MSP,1399,7.0,12.0,11.0,0.0,5.0,0.0,0.0
1211276,2008,7,23,3,107.0,25,611.0,531,154,184.0,186.0,162.0,40.0,42.0,SEA,MSP,1399,10.0,12.0,40.0,0.0,0.0,0.0,0.0
1211282,2008,7,3,4,947.0,900,1455.0,1413,158,188.0,193.0,160.0,42.0,47.0,SEA,MSP,1399,11.0,17.0,0.0,42.0,0.0,0.0,0.0
1211309,2008,7,23,3,1045.0,1030,1555.0,1540,160,190.0,190.0,162.0,15.0,15.0,SEA,MSP,1399,11.0,17.0,2.0,0.0,0.0,0.0,13.0
1211332,2008,7,8,2,1700.0,1610,2211.0,2119,162,191.0,189.0,154.0,52.0,50.0,SEA,MSP,1399,9.0,28.0,28.0,0.0,2.0,0.0,22.0
1211333,2008,7,10,4,1637.0,1610,2140.0,2119,162,183.0,189.0,160.0,21.0,27.0,SEA,MSP,1399,7.0,16.0,0.0,0.0,0.0,0.0,21.0
1211334,2008,7,20,7,1651.0,1610,2149.0,2119,162,178.0,189.0,155.0,30.0,41.0,SEA,MSP,1399,6.0,17.0,0.0,0.0,0.0,0.0,30.0
1211352,2008,7,6,7,1519.0,1510,2036.0,2019,164,197.0,189.0,170.0,17.0,9.0,SEA,MSP,1399,9.0,18.0,9.0,0.0,8.0,0.0,0.0
1211353,2008,7,7,1,1524.0,1510,2041.0,2019,164,197.0,189.0,175.0,22.0,14.0,SEA,MSP,1399,9.0,13.0,0.0,0.0,8.0,0.0,14.0
1211355,2008,7,9,3,1619.0,1510,2138.0,2019,164,199.0,189.0,173.0,79.0,69.0,SEA,MSP,1399,5.0,21.0,0.0,0.0,10.0,0.0,69.0
1211357,2008,7,11,5,1612.0,1510,2149.0,2019,164,217.0,189.0,174.0,90.0,62.0,SEA,MSP,1399,18.0,25.0,0.0,0.0,28.0,0.0,62.0
1211358,2008,7,12,6,1604.0,1510,2121.0,2019,164,197.0,189.0,160.0,62.0,54.0,SEA,MSP,1399,4.0,33.0,10.0,0.0,8.0,0.0,44.0
1211359,2008,7,13,7,1624.0,1510,2123.0,2019,164,179.0,189.0,158.0,64.0,74.0,SEA,MSP,1399,5.0,16.0,5.0,0.0,0.0,0.0,59.0
1211362,2008,7,17,4,1624.0,1510,2137.0,2019,164,193.0,189.0,157.0,78.0,74.0,SEA,MSP,1399,10.0,26.0,5.0,0.0,4.0,0.0,69.0
1211363,2008,7,22,2,1555.0,1510,2102.0,2019,164,187.0,189.0,166.0,43.0,45.0,SEA,MSP,1399,5.0,16.0,0.0,0.0,2.0,0.0,41.0
1211364,2008,7,24,4,1521.0,1510,2038.0,2019,164,197.0,189.0,175.0,19.0,11.0,SEA,MSP,1399,5.0,17.0,10.0,0.0,8.0,0.0,1.0
1211376,2008,7,3,4,46.0,40,603.0,546,166,197.0,186.0,166.0,17.0,6.0,SEA,MSP,1399,10.0,21.0,6.0,0.0,11.0,0.0,0.0
1211378,2008,7,12,6,108.0,40,610.0,546,166,182.0,186.0,163.0,24.0,28.0,SEA,MSP,1399,7.0,12.0,0.0,0.0,0.0,0.0,24.0
1211379,2008,7,29,2,55.0,40,602.0,546,166,187.0,186.0,158.0,16.0,15.0,SEA,MSP,1399,7.0,22.0,15.0,0.0,1.0,0.0,0.0
1211381,2008,7,6,7,1814.0,1800,2320.0,2304,168,186.0,184.0,169.0,16.0,14.0,SEA,MSP,1399,5.0,12.0,8.0,0.0,2.0,0.0,6.0
1211382,2008,7,10,4,1838.0,1800,2321.0,2304,168,163.0,184.0,146.0,17.0,38.0,SEA,MSP,1399,8.0,9.0,0.0,0.0,0.0,0.0,17.0
1211383,2008,7,11,5,1931.0,1800,23.0,2304,168,172.0,184.0,155.0,79.0,91.0,SEA,MSP,1399,4.0,13.0,79.0,0.0,0.0,0.0,0.0
1211384,2008,7,13,7,1823.0,1800,2325.0,2304,168,182.0,184.0,156.0,21.0,23.0,SEA,MSP,1399,11.0,15.0,0.0,0.0,0.0,0.0,21.0
1211385,2008,7,15,2,1833.0,1800,2323.0,2304,168,170.0,184.0,150.0,19.0,33.0,SEA,MSP,1399,4.0,16.0,0.0,0.0,0.0,0.0,19.0
1211387,2008,7,21,1,1904.0,1800,7.0,2304,168,183.0,184.0,160.0,63.0,64.0,SEA,MSP,1399,9.0,14.0,0.0,0.0,0.0,0.0,63.0
1211388,2008,7,24,4,1946.0,1800,34.0,2304,168,168.0,184.0,153.0,90.0,106.0,SEA,MSP,1399,4.0,11.0,0.0,0.0,0.0,0.0,90.0
1211389,2008,7,25,5,1821.0,1800,2326.0,2304,168,185.0,184.0,151.0,22.0,21.0,SEA,MSP,1399,5.0,29.0,0.0,0.0,1.0,0.0,21.0
1211390,2008,7,27,7,1840.0,1800,2335.0,2304,168,175.0,184.0,155.0,31.0,40.0,SEA,MSP,1399,3.0,17.0,0.0,0.0,0.0,0.0,31.0
1211391,2008,7,28,1,1829.0,1800,2323.0,2304,168,174.0,184.0,152.0,19.0,29.0,SEA,MSP,1399,4.0,18.0,0.0,0.0,0.0,0.0,19.0
1211408,2008,7,1,2,1241.0,1210,1803.0,1726,170,202.0,196.0,168.0,37.0,31.0,SEA,MSP,1399,7.0,27.0,31.0,0.0,6.0,0.0,0.0
1211409,2008,7,5,6,1236.0,1210,1747.0,1726,170,191.0,196.0,160.0,21.0,26.0,SEA,MSP,1399,10.0,21.0,21.0,0.0,0.0,0.0,0.0
1211410,2008,7,7,1,1227.0,1210,1746.0,1726,170,199.0,196.0,174.0,20.0,17.0,SEA,MSP,1399,5.0,20.0,16.0,0.0,3.0,0.0,1.0
1211568,2008,7,3,4,2237.0,2210,534.0,516,208,237.0,246.0,216.0,18.0,27.0,SEA,DTW,1927,3.0,18.0,0.0,0.0,0.0,0.0,18.0
1211569,2008,7,7,1,2300.0,2210,616.0,516,208,256.0,246.0,217.0,60.0,50.0,SEA,DTW,1927,10.0,29.0,50.0,0.0,10.0,0.0,0.0
1211586,2008,7,5,6,1328.0,1235,2047.0,1952,212,259.0,257.0,225.0,55.0,53.0,SEA,DTW,1927,10.0,24.0,53.0,0.0,2.0,0.0,0.0
1211591,2008,7,16,3,1255.0,1235,2027.0,1952,212,272.0,257.0,230.0,35.0,20.0,SEA,DTW,1927,7.0,35.0,20.0,0.0,15.0,0.0,0.0
1211610,2008,7,1,2,2035.0,1815,351.0,126,216,256.0,251.0,219.0,145.0,140.0,SEA,DTW,1927,11.0,26.0,140.0,0.0,5.0,0.0,0.0
1211613,2008,7,8,2,1839.0,1815,146.0,126,216,247.0,251.0,212.0,20.0,24.0,SEA,DTW,1927,20.0,15.0,20.0,0.0,0.0,0.0,0.0
1211619,2008,7,21,1,1836.0,1815,143.0,126,216,247.0,251.0,217.0,17.0,21.0,SEA,DTW,1927,8.0,22.0,0.0,0.0,0.0,0.0,17.0
1211620,2008,7,22,2,1938.0,1815,236.0,126,216,238.0,251.0,217.0,70.0,83.0,SEA,DTW,1927,9.0,12.0,3.0,0.0,0.0,0.0,67.0
1211622,2008,7,27,7,1916.0,1815,159.0,126,216,223.0,251.0,204.0,33.0,61.0,SEA,DTW,1927,5.0,14.0,0.0,0.0,0.0,0.0,33.0
1212179,2008,7,9,3,1254.0,1220,1949.0,1930,300,235.0,250.0,205.0,19.0,34.0,SEA,IND,1866,9.0,21.0,3.0,0.0,0.0,0.0,16.0
1212180,2008,7,12,6,1232.0,1220,1948.0,1930,300,256.0,250.0,222.0,18.0,12.0,SEA,IND,1866,11.0,23.0,11.0,0.0,6.0,0.0,1.0
1212181,2008,7,19,6,1259.0,1220,2010.0,1930,300,251.0,250.0,210.0,40.0,39.0,SEA,IND,1866,14.0,27.0,25.0,0.0,1.0,0.0,14.0
1212182,2008,7,26,6,1257.0,1220,1948.0,1930,300,231.0,250.0,202.0,18.0,37.0,SEA,IND,1866,12.0,17.0,0.0,0.0,0.0,0.0,18.0
1212184,2008,7,29,2,1247.0,1220,1953.0,1930,300,246.0,250.0,215.0,23.0,27.0,SEA,IND,1866,16.0,15.0,0.0,0.0,0.0,0.0,23.0
1214839,2008,7,16,3,820.0,702,1325.0,1215,804,185.0,193.0,160.0,1510.0,1518.0,SEA,MSP,1399,7.0,18.0,1510.0,0.0,0.0,0.0,0.0
1214854,2008,7,8,2,1517.0,1505,1831.0,1800,805,374.0,355.0,341.0,31.0,12.0,SEA,OGG,2640,9.0,24.0,12.0,0.0,19.0,0.0,0.0
1214855,2008,7,12,6,1539.0,1505,1832.0,1800,805,353.0,355.0,332.0,32.0,34.0,SEA,OGG,2640,7.0,14.0,32.0,0.0,0.0,0.0,0.0
1214856,2008,7,17,4,1518.0,1505,1836.0,1800,805,378.0,355.0,352.0,36.0,13.0,SEA,OGG,2640,6.0,20.0,4.0,0.0,23.0,0.0,9.0
1214858,2008,7,22,2,1518.0,1505,1822.0,1800,805,364.0,355.0,336.0,22.0,13.0,SEA,OGG,2640,6.0,22.0,13.0,0.0,9.0,0.0,0.0
1214876,2008,7,9,3,1743.0,1720,2038.0,2016,807,355.0,356.0,330.0,22.0,23.0,SEA,HNL,2677,10.0,15.0,0.0,0.0,0.0,0.0,22.0
1214877,2008,7,10,4,1800.0,1720,2054.0,2016,807,354.0,356.0,329.0,38.0,40.0,SEA,HNL,2677,6.0,19.0,0.0,0.0,0.0,0.0,38.0
1214878,2008,7,13,7,1727.0,1720,2038.0,2016,807,371.0,356.0,340.0,22.0,7.0,SEA,HNL,2677,9.0,22.0,7.0,0.0,15.0,0.0,0.0
1214879,2008,7,15,2,1747.0,1720,2050.0,2016,807,363.0,356.0,340.0,34.0,27.0,SEA,HNL,2677,8.0,15.0,2.0,0.0,7.0,0.0,25.0
1214880,2008,7,21,1,1735.0,1720,2039.0,2016,807,364.0,356.0,336.0,23.0,15.0,SEA,HNL,2677,8.0,20.0,15.0,0.0,8.0,0.0,0.0
1215626,2008,7,5,6,1243.0,1230,1928.0,1843,980,285.0,253.0,241.0,45.0,13.0,SEA,MEM,1870,19.0,25.0,13.0,0.0,32.0,0.0,0.0
1215628,2008,7,9,3,1315.0,1230,1919.0,1843,980,244.0,253.0,207.0,36.0,45.0,SEA,MEM,1870,3.0,34.0,6.0,0.0,0.0,0.0,30.0
1215629,2008,7,26,6,1319.0,1230,1918.0,1843,980,239.0,253.0,214.0,35.0,49.0,SEA,MEM,1870,4.0,21.0,35.0,0.0,0.0,0.0,0.0
1215635,2008,7,6,7,709.0,640,1321.0,1251,982,252.0,251.0,222.0,30.0,29.0,SEA,MEM,1870,10.0,20.0,29.0,0.0,1.0,0.0,0.0
1215638,2008,7,25,5,700.0,640,1316.0,1251,982,256.0,251.0,223.0,25.0,20.0,SEA,MEM,1870,8.0,25.0,20.0,0.0,5.0,0.0,0.0
1215639,2008,7,27,7,734.0,640,1335.0,1251,982,241.0,251.0,217.0,44.0,54.0,SEA,MEM,1870,5.0,19.0,44.0,0.0,0.0,0.0,0.0
1222398,2008,7,13,7,806.0,740,1615.0,1559,268,309.0,319.0,279.0,16.0,26.0,SEA,JFK,2421,9.0,21.0,16.0,0.0,0.0,0.0,0.0
1222402,2008,7,24,4,827.0,740,1629.0,1559,268,302.0,319.0,276.0,30.0,47.0,SEA,JFK,2421,7.0,19.0,30.0,0.0,0.0,0.0,0.0
1222803,2008,7,23,3,954.0,905,1529.0,1440,324,215.0,215.0,195.0,49.0,49.0,SEA,STL,1710,5.0,15.0,49.0,0.0,0.0,0.0,0.0
1222804,2008,7,26,6,1014.0,905,1540.0,1440,324,206.0,215.0,188.0,60.0,69.0,SEA,STL,1710,3.0,15.0,60.0,0.0,0.0,0.0,0.0
1225274,2008,7,1,2,1127.0,1120,1736.0,1715,582,249.0,235.0,214.0,21.0,7.0,SEA,DFW,1660,13.0,22.0,7.0,0.0,14.0,0.0,0.0
1225276,2008,7,6,7,1146.0,1120,1800.0,1715,582,254.0,235.0,211.0,45.0,26.0,SEA,DFW,1660,26.0,17.0,24.0,0.0,19.0,0.0,2.0
1225277,2008,7,8,2,1250.0,1120,1831.0,1715,582,221.0,235.0,196.0,76.0,90.0,SEA,DFW,1660,9.0,16.0,6.0,0.0,0.0,0.0,70.0
1225279,2008,7,11,5,1206.0,1120,1744.0,1715,582,218.0,235.0,192.0,29.0,46.0,SEA,DFW,1660,16.0,10.0,29.0,0.0,0.0,0.0,0.0
1225280,2008,7,14,1,1203.0,1120,1748.0,1715,582,225.0,235.0,193.0,33.0,43.0,SEA,DFW,1660,16.0,16.0,0.0,0.0,2.0,0.0,31.0
1225281,2008,7,15,2,1155.0,1120,1741.0,1715,582,226.0,235.0,188.0,26.0,35.0,SEA,DFW,1660,14.0,24.0,6.0,0.0,0.0,0.0,20.0
1225282,2008,7,16,3,1158.0,1120,1808.0,1715,582,250.0,235.0,195.0,53.0,38.0,SEA,DFW,1660,34.0,21.0,0.0,0.0,18.0,0.0,35.0
1225285,2008,7,29,2,1126.0,1120,1739.0,1715,582,253.0,235.0,198.0,24.0,6.0,SEA,DFW,1660,34.0,21.0,6.0,0.0,18.0,0.0,0.0
1225286,2008,7,30,3,1139.0,1120,1759.0,1715,582,260.0,235.0,213.0,44.0,19.0,SEA,DFW,1660,17.0,30.0,11.0,0.0,25.0,0.0,8.0
1226893,2008,7,7,1,702.0,600,1239.0,1150,802,217.0,230.0,195.0,49.0,62.0,SEA,DFW,1660,7.0,15.0,49.0,0.0,0.0,0.0,0.0
1226894,2008,7,14,1,647.0,600,1218.0,1150,802,211.0,230.0,187.0,28.0,47.0,SEA,DFW,1660,11.0,13.0,28.0,0.0,0.0,0.0,0.0
1226895,2008,7,19,6,726.0,600,1300.0,1150,802,214.0,230.0,194.0,70.0,86.0,SEA,DFW,1660,6.0,14.0,70.0,0.0,0.0,0.0,0.0
1226896,2008,7,22,2,936.0,600,1520.0,1150,802,224.0,230.0,200.0,210.0,216.0,SEA,DFW,1660,12.0,12.0,210.0,0.0,0.0,0.0,0.0
1227927,2008,7,2,3,1628.0,1440,2341.0,2029,1014,313.0,229.0,261.0,192.0,108.0,SEA,ORD,1721,6.0,46.0,0.0,0.0,192.0,0.0,0.0
1227928,2008,7,7,1,1511.0,1440,2134.0,2029,1014,263.0,229.0,236.0,65.0,31.0,SEA,ORD,1721,11.0,16.0,0.0,0.0,34.0,0.0,31.0
1227930,2008,7,9,3,1518.0,1440,2057.0,2029,1014,219.0,229.0,194.0,28.0,38.0,SEA,ORD,1721,7.0,18.0,0.0,0.0,17.0,0.0,11.0
1227931,2008,7,10,4,1708.0,1440,2241.0,2029,1014,213.0,229.0,190.0,132.0,148.0,SEA,ORD,1721,8.0,15.0,0.0,0.0,131.0,0.0,1.0
1227932,2008,7,11,5,1621.0,1440,2204.0,2029,1014,223.0,229.0,195.0,95.0,101.0,SEA,ORD,1721,8.0,20.0,5.0,0.0,0.0,0.0,90.0
1227933,2008,7,13,7,1510.0,1440,2054.0,2029,1014,224.0,229.0,195.0,25.0,30.0,SEA,ORD,1721,10.0,19.0,0.0,0.0,17.0,0.0,8.0
1227935,2008,7,18,5,1454.0,1440,2056.0,2029,1014,242.0,229.0,206.0,27.0,14.0,SEA,ORD,1721,5.0,31.0,0.0,0.0,23.0,0.0,4.0
1227936,2008,7,19,6,1534.0,1440,2139.0,2029,1014,245.0,229.0,205.0,70.0,54.0,SEA,ORD,1721,15.0,25.0,0.0,0.0,47.0,0.0,23.0
1227937,2008,7,20,7,1534.0,1440,2112.0,2029,1014,218.0,229.0,193.0,43.0,54.0,SEA,ORD,1721,8.0,17.0,43.0,0.0,0.0,0.0,0.0
1227939,2008,7,22,2,1510.0,1440,2044.0,2029,1014,214.0,229.0,193.0,15.0,30.0,SEA,ORD,1721,4.0,17.0,0.0,0.0,0.0,0.0,15.0
1227940,2008,7,24,4,1508.0,1440,2058.0,2029,1014,230.0,229.0,201.0,29.0,28.0,SEA,ORD,1721,13.0,16.0,0.0,0.0,29.0,0.0,0.0
